gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
M,Texas,Dayton,Liberty,2384.0,{'500_Mbps'},"['ticket', 'order']",33.0,1023,28,4
F,New York,Andover,Allegany,805.0,{'1_Gbps'},"['ticket', 'order']",9.0,229,54,1
M,Texas,Fort Worth,Tarrant,720.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,300,41,2
F,Alabama,Dozier,Covington,925.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,390,24,2
F,Pennsylvania,New Millport,Clearfield,820.0,{'100_Mbps'},"['ticket', 'order']",74.0,570,49,2
F,Texas,Gatesville,Coryell,935.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",80.0,720,41,3
M,Arkansas,Wabash,Phillips,1190.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",53.0,570,25,2
F,Oklahoma,Sand Springs,Tulsa,1640.0,{'200_Mbps'},"['ticket', 'order']",23.0,671,62,3
F,Oklahoma,Peggs,Cherokee,1105.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",12.0,660,27,2
M,New York,Delevan,Cattaraugus,1140.0,{'100_Mbps'},"['ticket', 'order']",35.0,734,79,3
F,Alabama,Billingsley,Autauga,540.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,426,27,2
F,Georgia,Cumming,Forsyth,385.0,{'25_Mbps'},"['ticket', 'order']",31.0,302,82,1
M,New Mexico,Rio Rancho,Sandoval,985.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,454,55,2
F,Pennsylvania,Philadelphia,Philadelphia,530.0,{'25_Mbps'},['order'],0.0,480,21,2
F,Texas,Poolville,Parker,770.0,{'300_Mbps'},"['ticket', 'order']",13.0,222,55,2
F,Florida,Fort Meade,Polk,185.0,{'500_Mbps'},['order'],0.0,0,47,1
M,Iowa,Macedonia,Pottawattamie,1055.0,{'200_Mbps'},"['ticket', 'order']",42.0,353,28,2
M,New York,Dolgeville,Herkimer,1175.0,{'500_Mbps'},"['ticket', 'order']",21.0,485,54,2
F,Minnesota,Becker,Sherburne,145.0,{'1_Gbps'},None,0.0,0,49,1
F,Iowa,West Union,Fayette,220.0,{'300_Mbps'},['order'],0.0,0,32,1
M,Texas,Denver City,Yoakum,800.0,{'25_Mbps'},"['ticket', 'order']",57.0,696,28,2
F,Arkansas,Plainview,Yell,1490.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",54.0,376,52,2
F,Florida,Orlando,Orange,870.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,570,51,2
M,Nebraska,Dix,Kimball,1515.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",103.0,701,22,3
F,Florida,Deerfield Beach,Broward,890.0,{'25_Mbps'},"['ticket', 'order']",25.0,671,86,3
F,Iowa,Albion,Marshall,735.0,{'500_Mbps'},"['ticket', 'order']",15.0,154,48,1
M,Missouri,Madison,Monroe,1270.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",72.0,406,28,2
M,Missouri,New Boston,Linn,130.0,{'300_Mbps'},None,0.0,0,71,1
F,Minnesota,Garden City,Blue Earth,435.0,{'100_Mbps'},"['ticket', 'order']",10.0,232,53,1
M,Arkansas,Wideman,Izard,620.0,{'25_Mbps'},['order'],0.0,0,56,2
M,Kentucky,Lawrenceburg,Anderson,1100.0,{'200_Mbps'},['order'],0.0,0,26,2
M,Iowa,Stockport,Van Buren,535.0,{'500_Mbps'},"['ticket', 'order']",20.0,214,66,1
F,Georgia,Alto,Habersham,255.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",4.0,90,33,1
M,Oklahoma,Thomas,Custer,135.0,{'25_Mbps'},['order'],0.0,0,75,0
F,Kentucky,Herndon,Christian,820.0,{'100_Mbps'},"['ticket', 'order']",8.0,353,57,2
F,Georgia,Marietta,Cobb,120.0,{'100_Mbps'},None,0.0,0,38,0
F,Iowa,Osage,Mitchell,1310.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",63.0,813,27,3
F,New York,Syracuse,Onondaga,290.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",24.0,120,54,1
F,Iowa,Ottumwa,Wapello,660.0,{'100_Mbps'},"['ticket', 'order']",22.0,419,35,2
M,Ohio,Old Washington,Guernsey,1040.0,{'25_Mbps'},"['ticket', 'order']",78.0,773,64,3
M,Pennsylvania,Buffalo Mills,Bedford,505.0,{'100_Mbps'},"['ticket', 'order']",33.0,330,66,1
M,Pennsylvania,Gilberton,Schuylkill,1285.0,{'500_Mbps'},"['ticket', 'order']",47.0,575,25,2
M,Minnesota,Lakeland,Washington,540.0,{'100_Mbps'},"['ticket', 'order']",55.0,246,20,1
F,North Carolina,Gaston,Northampton,215.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",32.0,90,48,1
F,New Mexico,Tesuque,Santa Fe,1200.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}",['order'],0.0,390,45,2
F,Minnesota,Lewisville,Watonwan,1575.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",13.0,398,19,2
M,Kentucky,Argillite,Greenup,1235.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",23.0,420,24,2
F,Ohio,Trinway,Muskingum,970.0,{'300_Mbps'},"['ticket', 'order']",42.0,475,22,2
F,New York,East Norwich,Nassau,1410.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",57.0,513,26,2
M,Nebraska,Davenport,Thayer,325.0,{'200_Mbps'},['order'],0.0,68,26,1
F,Texas,Quemado,Maverick,820.0,{'300_Mbps'},"['ticket', 'order']",23.0,388,22,2
F,Iowa,Auburn,Sac,405.0,{'200_Mbps'},"['ticket', 'order']",47.0,99,48,1
M,Texas,Dallas,Dallas,390.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",10.0,180,38,1
F,Ohio,Richmond Dale,Ross,850.0,"{'200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",11.0,420,57,2
M,Missouri,Duke,Phelps,265.0,{'300_Mbps'},"['ticket', 'order']",26.0,48,102,1
F,Florida,Dunnellon,Citrus,620.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,330,21,1
F,Minnesota,Hugo,Washington,120.0,{'100_Mbps'},None,0.0,0,55,0
F,Nebraska,Surprise,Butler,260.0,{'25_Mbps'},"['ticket', 'order']",0.0,165,53,1
M,New York,Childwold,St. Lawrence,870.0,{'300_Mbps'},"['ticket', 'order']",74.0,264,23,2
F,Florida,Lawtey,Bradford,770.0,"{'1_Gbps', '200_Mbps'}",['order'],0.0,180,60,2
F,New York,Far Rockaway,Queens,620.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",16.0,240,54,1
F,Nebraska,Lincoln,Lancaster,1865.0,{'200_Mbps'},['order'],0.0,442,82,4
M,Pennsylvania,Pottsville,Schuylkill,385.0,{'500_Mbps'},"['ticket', 'order']",31.0,150,38,1
F,New York,Perry,Wyoming,620.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",36.0,381,34,2
M,Texas,Gregory,San Patricio,860.0,{'25_Mbps'},"['ticket', 'order']",52.0,810,22,3
F,North Carolina,Shelby,Cleveland,1970.0,{'1_Gbps'},"['ticket', 'order']",7.0,766,66,3
F,New York,Copake Falls,Columbia,965.0,{'200_Mbps'},"['ticket', 'order']",98.0,442,27,2
F,Ohio,Cleveland,Cuyahoga,235.0,{'25_Mbps'},"['ticket', 'order']",74.0,141,21,1
M,Pennsylvania,South Park,Allegheny,1220.0,{'100_Mbps'},"['ticket', 'order']",52.0,658,53,3
F,Florida,Opa Locka,Miami-Dade,890.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",83.0,708,28,2
F,Georgia,Fortson,Harris,720.0,{'300_Mbps'},"['ticket', 'order']",18.0,120,36,2
F,Arkansas,Judsonia,White,565.0,{'1_Gbps'},['order'],0.0,0,27,1
M,Ohio,Zoar,Tuscarawas,135.0,{'500_Mbps'},None,0.0,0,49,0
M,Texas,Houston,Harris,975.0,"{'1_Gbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,390,55,2
F,Alabama,Grady,Montgomery,765.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",57.0,380,20,2
M,Arkansas,Winslow,Washington,740.0,{'100_Mbps'},['order'],0.0,0,37,2
M,Missouri,Centerview,Johnson,540.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",37.0,270,66,1
M,New Mexico,Albuquerque,Bernalillo,535.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",23.0,300,46,1
F,Pennsylvania,Taylor,Lackawanna,800.0,{'25_Mbps'},"['ticket', 'order']",60.0,698,64,3
F,North Carolina,Belmont,Gaston,1835.0,{'500_Mbps'},"['ticket', 'order']",35.0,907,20,3
F,New Mexico,Eagle Nest,Colfax,685.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,150,27,2
M,Florida,Earleton,Alachua,1460.0,{'200_Mbps'},"['ticket', 'order']",20.0,930,22,3
M,New York,Red Hook,Dutchess,1785.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",7.0,960,28,3
F,Georgia,Avera,Jefferson,175.0,{'300_Mbps'},"['ticket', 'order']",22.0,25,59,1
F,Oklahoma,Norman,Cleveland,1060.0,{'1_Gbps'},['order'],0.0,0,50,2
M,New York,Lindley,Steuben,1320.0,{'1_Gbps'},"['ticket', 'order']",40.0,570,84,2
M,Kentucky,Hoskinston,Leslie,1425.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}",['order'],0.0,660,34,2
F,South Carolina,Beaufort,Beaufort,1195.0,"{'200_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",7.0,690,53,2
F,Missouri,Allendale,Worth,445.0,{'1_Gbps'},"['ticket', 'order']",20.0,150,54,1
F,Pennsylvania,Vestaburg,Washington,965.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",15.0,660,71,2
M,South Carolina,Little River,Horry,1070.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",24.0,750,25,3
F,South Carolina,Smyrna,York,920.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",33.0,381,54,2
F,Pennsylvania,Codorus,York,315.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",75.0,150,93,1
M,Iowa,Charter Oak,Crawford,1025.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",13.0,480,52,2
F,New York,Apalachin,Tioga,125.0,{'200_Mbps'},None,0.0,0,82,0
F,Texas,San Antonio,Bexar,1460.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",20.0,540,62,3
F,New York,Bronx,Bronx,1070.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",54.0,420,82,2
F,Minnesota,Emily,Crow Wing,1255.0,{'1_Gbps'},['order'],0.0,540,44,2
M,Ohio,Wilmot,Stark,585.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}",['order'],0.0,300,50,1
F,New York,East Greenbush,Rensselaer,590.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",42.0,300,24,1
F,Missouri,Dexter,Stoddard,945.0,"{'1_Gbps', '100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",28.0,510,36,2
M,New York,Keeseville,Clinton,615.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",18.0,540,45,2
F,Oklahoma,Wheatland,Oklahoma,1235.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",17.0,630,22,2
M,North Carolina,Pope Army Airfield,Cumberland,1450.0,{'500_Mbps'},"['ticket', 'order']",54.0,578,100,2
M,Pennsylvania,Pittsburgh,Allegheny,225.0,{'100_Mbps'},"['ticket', 'order']",16.0,70,25,1
F,South Carolina,Rock Hill,York,1130.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,690,88,3
F,Nebraska,Papillion,Sarpy,1585.0,"{'500_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",44.0,750,43,3
M,Missouri,Redford,Reynolds,650.0,{'25_Mbps'},"['ticket', 'order']",45.0,251,53,2
F,Pennsylvania,Atglen,Chester,555.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",122.0,390,85,2
M,Pennsylvania,Millersville,Lancaster,785.0,{'200_Mbps'},"['ticket', 'order']",3.0,337,55,2
M,New York,Newton Falls,St. Lawrence,355.0,{'300_Mbps'},"['ticket', 'order']",5.0,98,46,1
M,Pennsylvania,Beavertown,Snyder,750.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",21.0,570,47,2
M,Iowa,Mc Causland,Scott,445.0,{'1_Gbps'},"['ticket', 'order']",56.0,124,63,1
F,Texas,Hamilton,Hamilton,590.0,{'25_Mbps'},"['ticket', 'order']",1.0,327,51,2
M,New York,Dewittville,Chautauqua,1270.0,{'300_Mbps'},"['ticket', 'order']",46.0,507,33,2
M,New York,Great Bend,Jefferson,875.0,{'200_Mbps'},"['ticket', 'order']",11.0,540,58,2
M,Pennsylvania,New Tripoli,Lehigh,845.0,{'500_Mbps'},"['ticket', 'order']",31.0,322,87,2
F,Ohio,Bloomingburg,Fayette,1285.0,{'500_Mbps'},"['ticket', 'order']",37.0,586,28,2
F,Florida,Fort Myers,Lee,1070.0,{'300_Mbps'},"['ticket', 'order']",52.0,269,29,2
M,North Carolina,Climax,Randolph,335.0,{'25_Mbps'},"['ticket', 'order']",47.0,204,32,1
M,Pennsylvania,Warriors Mark,Huntingdon,960.0,"{'1_Gbps', '100_Mbps', '25_Mbps'}",['order'],0.0,600,35,2
M,Georgia,Crawford,Oglethorpe,940.0,{'100_Mbps'},"['ticket', 'order']",78.0,564,58,2
M,Texas,Lufkin,Angelina,670.0,{'300_Mbps'},"['ticket', 'order']",33.0,304,23,1
M,Oklahoma,Colcord,Delaware,1780.0,{'100_Mbps'},"['ticket', 'order']",67.0,1125,23,4
F,Arkansas,Little Rock,Pulaski,870.0,"{'200_Mbps', '300_Mbps'}",['order'],0.0,300,56,2
F,New Mexico,Fort Wingate,McKinley,825.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",12.0,295,29,2
M,Ohio,Bolivar,Tuscarawas,1340.0,{'500_Mbps'},['order'],0.0,372,42,2
F,Ohio,Cleveland,Cuyahoga,540.0,{'100_Mbps'},"['ticket', 'order']",7.0,108,26,1
F,Kentucky,Butler,Pendleton,1070.0,{'300_Mbps'},['order'],0.0,0,40,2
F,Iowa,Pomeroy,Calhoun,720.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",22.0,267,24,1
M,Alabama,Eva,Morgan,1060.0,{'1_Gbps'},['order'],0.0,0,64,2
M,Texas,Sullivan City,Hidalgo,1160.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",5.0,302,44,2
F,Alabama,Cottondale,Tuscaloosa,1370.0,{'300_Mbps'},"['ticket', 'order']",69.0,656,103,3
M,New York,Hubbardsville,Madison,1160.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",10.0,750,21,3
M,Iowa,Storm Lake,Buena Vista,1520.0,{'300_Mbps'},"['ticket', 'order']",33.0,824,43,3
M,Pennsylvania,Morrisdale,Clearfield,680.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",34.0,335,38,2
M,Minnesota,Felton,Clay,1345.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",1.0,540,37,3
F,New York,Granville,Washington,1095.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",18.0,690,27,2
M,South Carolina,Carlisle,Union,1580.0,{'1_Gbps'},"['ticket', 'order']",41.0,493,25,2
M,Alabama,Deatsville,Elmore,720.0,{'300_Mbps'},"['ticket', 'order']",35.0,329,24,2
F,New York,Blue Point,Suffolk,1460.0,{'100_Mbps'},"['ticket', 'order']",45.0,835,51,3
M,New York,New Kingston,Delaware,1175.0,{'500_Mbps'},"['ticket', 'order']",30.0,496,34,2
M,Ohio,Medina,Medina,1140.0,{'100_Mbps'},"['ticket', 'order']",23.0,810,28,3
F,Iowa,Arcadia,Carroll,895.0,"{'500_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",45.0,570,61,2
M,Pennsylvania,Loysburg,Bedford,285.0,{'500_Mbps'},"['ticket', 'order']",40.0,90,52,1
M,New York,Ransomville,Niagara,1070.0,{'300_Mbps'},"['ticket', 'order']",20.0,308,25,2
F,Texas,Edroy,San Patricio,335.0,{'25_Mbps'},"['ticket', 'order']",66.0,175,97,1
M,North Carolina,Vale,Lincoln,345.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",20.0,180,55,1
M,Oklahoma,Oklahoma City,Oklahoma,2436.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,240,21,4
F,Nebraska,Snyder,Dodge,650.0,{'25_Mbps'},"['ticket', 'order']",51.0,553,62,2
M,Pennsylvania,Ardara,Westmoreland,585.0,{'500_Mbps'},"['ticket', 'order']",11.0,216,62,1
F,New York,Liverpool,Onondaga,910.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",43.0,331,54,2
F,New Mexico,Ohkay Owingeh,Rio Arriba,1220.0,{'300_Mbps'},['order'],0.0,0,90,2
M,Iowa,Quimby,Cherokee,185.0,{'25_Mbps'},"['ticket', 'order']",76.0,37,24,1
M,Georgia,Griffin,Spalding,1355.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",19.0,727,21,3
F,New Mexico,Lake Arthur,Chaves,535.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",27.0,206,50,1
F,Pennsylvania,Susquehanna,Susquehanna,525.0,{'200_Mbps'},"['ticket', 'order']",29.0,282,53,1
M,New York,Buffalo,Erie,345.0,"{'200_Mbps', '500_Mbps'}",['order'],0.0,120,53,1
F,Pennsylvania,Perkasie,Bucks,965.0,{'200_Mbps'},"['ticket', 'order']",34.0,480,86,2
F,New Mexico,Hernandez,Rio Arriba,2100.0,{'1_Gbps'},['order'],0.0,930,51,3
F,North Carolina,Deep Run,Lenoir,1505.0,{'200_Mbps'},['order'],0.0,0,51,3
M,Texas,Bandera,Bandera,1315.0,"{'200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",89.0,643,58,2
F,Missouri,Kansas City,Jackson,700.0,{'100_Mbps'},"['ticket', 'order']",28.0,480,24,2
F,Texas,Houston,Harris,720.0,"{'1_Gbps', '100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,450,65,2
F,Iowa,Lytton,Sac,800.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",17.0,513,26,2
F,North Carolina,Eure,Gates,1320.0,{'1_Gbps'},"['ticket', 'order']",61.0,519,58,2
F,Pennsylvania,Carlton,Mercer,980.0,{'100_Mbps'},"['ticket', 'order']",42.0,456,69,2
F,New York,Kinderhook,Columbia,1110.0,"{'1_Gbps', '500_Mbps'}",['order'],0.0,240,52,2
M,Kentucky,Providence,Webster,860.0,{'25_Mbps'},['order'],0.0,0,27,3
M,North Carolina,Mc Grady,Wilkes,1505.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",38.0,424,23,2
M,New York,Pine Bush,Ulster,2490.0,{'1_Gbps'},"['ticket', 'order']",31.0,760,45,3
F,Oklahoma,Fort Sill,Comanche,650.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",45.0,402,42,2
F,Ohio,Mount Blanchard,Hancock,1070.0,{'25_Mbps'},"['ticket', 'order']",42.0,769,31,3
M,Arkansas,Mulberry,Crawford,1615.0,{'500_Mbps'},"['ticket', 'order']",16.0,238,33,3
M,Iowa,Washta,Cherokee,190.0,{'100_Mbps'},"['ticket', 'order']",13.0,60,22,1
F,New York,Plattsburgh,Clinton,950.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",50.0,480,24,2
F,Nebraska,Carleton,Thayer,1235.0,{'200_Mbps'},"['ticket', 'order']",34.0,551,40,3
M,Oklahoma,Shawnee,Pottawatomie,1515.0,{'1_Gbps'},"['ticket', 'order']",23.0,570,25,2
M,Oklahoma,Gans,Sequoyah,1530.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",15.0,649,61,2
M,Alabama,Catherine,Wilcox,940.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",29.0,598,21,2
M,Iowa,Gilmore City,Humboldt,785.0,{'200_Mbps'},['order'],0.0,0,50,2
F,Minnesota,Loretto,Hennepin,145.0,{'1_Gbps'},None,0.0,0,41,0
M,New York,Tuckahoe,Westchester,740.0,{'100_Mbps'},"['ticket', 'order']",15.0,468,50,2
F,Alabama,Greenville,Butler,565.0,{'200_Mbps'},"['ticket', 'order']",7.0,306,131,1
M,Minnesota,Burnsville,Dakota,2796.0,"{'1_Gbps', '25_Mbps'}",['order'],0.0,1170,64,4
M,Pennsylvania,Irvine,Warren,695.0,{'200_Mbps'},"['ticket', 'order']",88.0,386,25,2
M,Missouri,Malta Bend,Saline,1340.0,{'500_Mbps'},"['ticket', 'order']",22.0,472,24,2
M,Texas,Hurst,Tarrant,780.0,{'100_Mbps'},['order'],0.0,540,70,2
F,New York,Chaumont,Jefferson,930.0,{'1_Gbps'},"['ticket', 'order']",25.0,390,77,2
M,Pennsylvania,Beach Lake,Wayne,965.0,{'200_Mbps'},"['ticket', 'order']",2.0,270,72,2
M,Kentucky,Dwale,Floyd,1070.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",21.0,540,40,2
M,Nebraska,Kilgore,Cherry,1255.0,{'1_Gbps'},"['ticket', 'order']",28.0,427,39,2
F,Texas,Fieldton,Lamb,1570.0,{'300_Mbps'},"['ticket', 'order']",74.0,835,71,3
F,Alabama,Huntsville,Madison,805.0,{'1_Gbps'},"['ticket', 'order']",26.0,330,27,1
F,Mississippi,Leland,Washington,190.0,{'100_Mbps'},"['ticket', 'order']",10.0,53,32,1
M,Texas,Tyler,Smith,890.0,{'25_Mbps'},"['ticket', 'order']",8.0,563,37,3
M,Texas,Nome,Jefferson,955.0,{'500_Mbps'},"['ticket', 'order']",6.0,60,56,2
M,New York,Westhampton,Suffolk,2035.0,{'1_Gbps'},['order'],0.0,484,23,3
F,New York,Queens Village,Queens,475.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",37.0,162,71,1
M,New Mexico,Alto,Lincoln,925.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",46.0,433,55,2
F,Minnesota,Hugo,Washington,880.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",28.0,510,65,2
M,New York,Warwick,Orange,620.0,{'25_Mbps'},"['ticket', 'order']",34.0,392,27,2
M,New York,Buffalo,Erie,525.0,{'200_Mbps'},"['ticket', 'order']",49.0,217,57,1
F,Nebraska,Eustis,Frontier,285.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",21.0,180,19,1
M,Florida,Interlachen,Putnam,335.0,{'500_Mbps'},"['ticket', 'order']",11.0,120,31,1
F,Minnesota,Saint Paul,Ramsey,1450.0,{'500_Mbps'},"['ticket', 'order']",14.0,750,63,3
M,Texas,Guthrie,King,1100.0,{'100_Mbps'},"['ticket', 'order']",31.0,705,46,3
F,Iowa,Manson,Calhoun,1100.0,{'200_Mbps'},"['ticket', 'order']",13.0,559,26,2
F,South Carolina,North Charleston,Dorchester,680.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",69.0,510,109,2
M,Texas,Naples,Morris,660.0,{'100_Mbps'},"['ticket', 'order']",55.0,340,51,2
M,Georgia,Williamson,Pike,710.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",38.0,300,40,1
M,New Mexico,Las Cruces,Doña Ana,385.0,{'500_Mbps'},"['ticket', 'order']",2.0,104,27,1
F,Minnesota,Chaska,Carver,1060.0,{'1_Gbps'},"['ticket', 'order']",65.0,403,81,2
M,Iowa,Ottosen,Humboldt,620.0,{'100_Mbps'},"['ticket', 'order']",5.0,420,26,2
M,Ohio,Rocky River,Cuyahoga,900.0,{'100_Mbps'},"['ticket', 'order']",18.0,630,28,2
M,Pennsylvania,Jonestown,Lebanon,1155.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}",['order'],0.0,930,76,3
M,Alabama,Semmes,Mobile,1175.0,{'500_Mbps'},"['ticket', 'order']",31.0,530,89,2
F,New York,Rhinecliff,Dutchess,540.0,{'100_Mbps'},"['ticket', 'order']",28.0,325,80,1
F,Pennsylvania,Lake Lynn,Fayette,530.0,{'25_Mbps'},"['ticket', 'order']",4.0,89,57,2
M,Ohio,Albany,Vinton,1325.0,{'200_Mbps'},"['ticket', 'order']",7.0,744,75,3
M,Kentucky,Ghent,Carroll,1450.0,{'1_Gbps'},"['ticket', 'order']",29.0,576,53,2
M,Florida,Ocala,Marion,965.0,{'200_Mbps'},"['ticket', 'order']",10.0,259,33,2
F,Pennsylvania,Pleasant Hall,Franklin,210.0,"{'200_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",18.0,60,19,1
M,Alabama,Eutaw,Greene,580.0,{'300_Mbps'},"['ticket', 'order']",72.0,249,38,1
M,Missouri,Dalton,Chariton,1430.0,"{'1_Gbps', '300_Mbps'}",['order'],0.0,420,41,2
F,Iowa,Brighton,Washington,495.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,240,22,1
F,Texas,Austin,Travis,1470.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",35.0,1260,35,4
M,Iowa,Royal,Clay,1180.0,{'100_Mbps'},['order'],0.0,0,58,3
M,Oklahoma,Sallisaw,Sequoyah,585.0,{'500_Mbps'},['order'],0.0,131,47,1
M,Texas,Thornton,Limestone,1420.0,{'300_Mbps'},"['ticket', 'order']",11.0,329,24,3
M,Pennsylvania,Crabtree,Westmoreland,1725.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",58.0,788,32,3
M,New York,Malverne,Nassau,145.0,{'1_Gbps'},None,0.0,0,22,0
F,New York,Schuyler Falls,Clinton,550.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",3.0,210,62,1
M,Minnesota,Saginaw,St. Louis,185.0,{'25_Mbps'},"['ticket', 'order']",23.0,90,26,1
M,New York,Owls Head,Franklin,1870.0,{'300_Mbps'},"['ticket', 'order']",5.0,1080,70,4
M,Iowa,Elkader,Clayton,1070.0,{'300_Mbps'},"['ticket', 'order']",7.0,417,66,2
F,Georgia,Douglasville,Douglas,2104.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",70.0,980,25,3
M,New York,Copenhagen,Lewis,620.0,{'100_Mbps'},"['ticket', 'order']",17.0,301,20,2
F,Iowa,Bussey,Marion,120.0,{'100_Mbps'},None,0.0,0,36,0
F,Florida,Port Orange,Volusia,1580.0,{'1_Gbps'},['order'],0.0,556,37,2
M,Oklahoma,Broken Arrow,Tulsa,940.0,{'100_Mbps'},"['ticket', 'order']",45.0,546,43,2
M,North Carolina,Atlantic Beach,Carteret,540.0,"{'100_Mbps', '25_Mbps'}",['order'],0.0,240,41,2
F,Florida,Pembroke Pines,Broward,730.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",18.0,431,73,2
F,Alabama,Calvert,Washington,740.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",20.0,125,59,2
