gender,state,city,county,amount,plan,event_type,daystoresolve,event_date_gap,age,service
F,Texas,Woodsboro,Refugio,405.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",87.0,150,24,1
F,North Carolina,Chapel Hill,Orange,1670.0,{'500_Mbps'},"['ticket', 'order']",52.0,677,75,3
F,Texas,El Campo,Wharton,900.0,{'100_Mbps'},"['ticket', 'order']",10.0,419,49,2
F,Nebraska,Phillips,Hamilton,560.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",16.0,203,27,1
F,Ohio,Piqua,Miami,800.0,"{'1_Gbps', '200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,510,41,2
M,Oklahoma,Garber,Garfield,1620.0,{'300_Mbps'},"['ticket', 'order']",34.0,930,21,3
M,Ohio,Lucasville,Scioto,1310.0,"{'1_Gbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,600,61,2
F,Pennsylvania,Pittsburgh,Allegheny,995.0,{'1_Gbps'},"['ticket', 'order']",48.0,385,22,2
M,North Carolina,Pembroke,Robeson,745.0,"{'100_Mbps', '300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",13.0,420,54,2
F,Kentucky,Girdler,Knox,770.0,{'25_Mbps'},"['ticket', 'order']",70.0,720,30,2
M,Ohio,Pandora,Putnam,295.0,{'100_Mbps'},"['ticket', 'order']",27.0,138,29,1
F,Florida,Malone,Jackson,485.0,{'500_Mbps'},"['ticket', 'order']",33.0,168,44,1
M,Pennsylvania,Milesburg,Centre,1820.0,{'300_Mbps'},['order'],0.0,0,28,3
F,Minnesota,Lake George,Hubbard,1650.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",4.0,780,34,3
F,Florida,Madison,Madison,920.0,{'300_Mbps'},"['ticket', 'order']",3.0,510,43,2
M,New York,Richburg,Allegany,820.0,{'100_Mbps'},"['ticket', 'order']",36.0,509,50,2
M,Ohio,Thompson,Geauga,470.0,{'25_Mbps'},"['ticket', 'order']",18.0,221,63,2
F,Pennsylvania,Strattanville,Clarion,145.0,{'1_Gbps'},None,0.0,0,47,0
F,New York,Cortland,Cortland,755.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",17.0,255,49,1
M,Georgia,Sharpsburg,Coweta,585.0,{'500_Mbps'},"['ticket', 'order']",8.0,270,31,1
M,Florida,Holiday,Pasco,830.0,{'200_Mbps'},"['ticket', 'order']",9.0,443,20,2
M,Texas,Houston,Harris,1010.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,600,39,2
F,Kentucky,Calhoun,McLean,1170.0,{'300_Mbps'},"['ticket', 'order']",0.0,134,83,2
F,Pennsylvania,Hannastown,Westmoreland,620.0,{'100_Mbps'},"['ticket', 'order']",45.0,261,38,2
M,New York,Whitesville,Allegany,1010.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",25.0,568,28,2
M,New York,Sylvan Beach,Oneida,770.0,{'25_Mbps'},"['ticket', 'order']",9.0,679,53,2
M,Minnesota,Wanamingo,Goodhue,740.0,{'100_Mbps'},"['ticket', 'order']",17.0,359,26,2
F,Georgia,Box Springs,Marion,1010.0,{'500_Mbps'},"['ticket', 'order']",6.0,147,26,2
M,Arkansas,Magazine,Logan,400.0,{'100_Mbps'},"['ticket', 'order']",81.0,217,112,1
M,Texas,Fort Worth,Tarrant,640.0,"{'1_Gbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",29.0,300,67,1
F,Pennsylvania,Eau Claire,Butler,1280.0,{'25_Mbps'},"['ticket', 'order']",16.0,648,27,4
M,Texas,Angleton,Brazoria,165.0,{'200_Mbps'},"['ticket', 'order']",31.0,17,130,0
F,Georgia,Port Wentworth,Chatham,1120.0,{'300_Mbps'},"['ticket', 'order']",50.0,569,22,2
M,Florida,Ocala,Marion,445.0,{'1_Gbps'},"['ticket', 'order']",14.0,150,83,1
F,Florida,Deerfield Beach,Broward,175.0,{'300_Mbps'},"['ticket', 'order']",44.0,26,44,0
F,New York,West Islip,Suffolk,1350.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,750,24,3
M,Nebraska,Tobias,Saline,880.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,450,52,2
M,Missouri,Kansas City,Jackson,360.0,{'25_Mbps'},"['ticket', 'order']",23.0,222,24,1
F,New Mexico,Bent,Otero,425.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",27.0,150,26,1
F,Minnesota,Warba,Itasca,565.0,{'1_Gbps'},"['ticket', 'order']",56.0,189,76,1
F,Iowa,Andover,Clinton,720.0,{'300_Mbps'},"['ticket', 'order']",30.0,354,41,1
F,Pennsylvania,Rochester Mills,Indiana,395.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,240,31,1
F,Nebraska,Mcgrew,Scotts Bluff,920.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",16.0,450,22,2
M,Texas,Houston,Harris,660.0,"{'1_Gbps', '200_Mbps', '300_Mbps'}","['ticket', 'order']",59.0,360,28,2
F,Georgia,Mansfield,Morgan,625.0,{'300_Mbps'},"['ticket', 'order']",12.0,330,58,1
F,Pennsylvania,Dalton,Lackawanna,1120.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",13.0,550,32,2
M,Pennsylvania,Johnstown,Cambria,1615.0,"{'200_Mbps', '300_Mbps'}","['ticket', 'order']",38.0,930,57,3
F,South Carolina,Ridgeland,Jasper,930.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",15.0,420,68,2
F,Pennsylvania,Muncy Valley,Sullivan,525.0,{'200_Mbps'},"['ticket', 'order']",18.0,300,46,1
F,Ohio,Cincinnati,Hamilton,1350.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",35.0,690,36,2
F,North Carolina,Hassell,Martin,930.0,{'1_Gbps'},"['ticket', 'order']",37.0,352,32,1
M,New York,Keene Valley,Essex,445.0,{'300_Mbps'},"['ticket', 'order']",18.0,210,32,1
F,Minnesota,Boyd,Lac qui Parle,770.0,{'300_Mbps'},"['ticket', 'order']",13.0,152,24,2
M,Iowa,Tripoli,Bremer,235.0,"{'500_Mbps', '25_Mbps'}",['order'],0.0,120,55,1
M,Iowa,Grant,Montgomery,870.0,{'300_Mbps'},"['ticket', 'order']",20.0,285,77,2
F,Pennsylvania,Conneaut Lake,Crawford,460.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",33.0,360,42,2
F,Pennsylvania,Shartlesville,Berks,1950.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",54.0,918,69,3
M,New York,New York,New York,1120.0,{'300_Mbps'},"['ticket', 'order']",23.0,303,70,2
F,Iowa,Gilman,Jasper,1400.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",67.0,594,43,2
F,New York,Killawog,Broome,1100.0,{'100_Mbps'},"['ticket', 'order']",33.0,780,64,3
F,Oklahoma,Paden,Okfuskee,955.0,"{'1_Gbps', '25_Mbps'}",['order'],0.0,90,61,2
F,Pennsylvania,Upper Darby,Delaware,1100.0,{'100_Mbps'},['order'],0.0,0,51,3
F,Nebraska,Albion,Boone,1060.0,{'1_Gbps'},"['ticket', 'order']",40.0,412,61,2
M,Georgia,Musella,Crawford,250.0,"{'1_Gbps', '200_Mbps', '25_Mbps'}","['ticket', 'order']",4.0,90,59,1
M,Ohio,West Farmington,Trumbull,1375.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",13.0,780,72,3
F,Iowa,Hull,Sioux,1140.0,{'100_Mbps'},['order'],0.0,810,21,3
F,Nebraska,Jansen,Jefferson,1320.0,{'1_Gbps'},"['ticket', 'order']",20.0,392,23,2
M,Arkansas,Cleveland,Conway,1005.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",45.0,480,32,2
F,North Carolina,Asheville,Buncombe,875.0,{'200_Mbps'},"['ticket', 'order']",15.0,540,43,2
M,Florida,Sarasota,Sarasota,1255.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",20.0,401,85,2
M,Texas,Leona,Leon,815.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,750,59,3
F,Minnesota,Buffalo Lake,Renville,1520.0,{'300_Mbps'},"['ticket', 'order']",46.0,820,63,3
M,Minnesota,Warren,Marshall,1365.0,"{'1_Gbps', '200_Mbps', '300_Mbps', '100_Mbps'}","['ticket', 'order']",46.0,575,33,2
M,Iowa,Lost Nation,Clinton,385.0,{'1_Gbps'},"['ticket', 'order']",17.0,120,55,1
M,Pennsylvania,Richlandtown,Bucks,1970.0,{'1_Gbps'},['order'],0.0,0,65,3
M,Alabama,Buhl,Tuscaloosa,365.0,{'100_Mbps'},"['ticket', 'order']",25.0,210,28,1
F,New Mexico,Las Vegas,San Miguel,265.0,{'1_Gbps'},"['ticket', 'order']",48.0,51,25,1
M,Mississippi,Morton,Scott,1505.0,{'200_Mbps'},['order'],0.0,0,35,3
M,Georgia,Manassas,Tattnall,745.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",41.0,438,85,2
M,Arkansas,Bradley,Lafayette,685.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",5.0,270,19,1
M,South Carolina,Simpsonville,Greenville,1060.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",44.0,630,26,2
M,Pennsylvania,Carversville,Bucks,695.0,{'200_Mbps'},"['ticket', 'order']",8.0,205,48,2
F,Nebraska,Pilger,Stanton,445.0,{'300_Mbps'},"['ticket', 'order']",4.0,47,24,1
M,Pennsylvania,Jessup,Lackawanna,530.0,{'25_Mbps'},"['ticket', 'order']",11.0,111,42,2
M,New York,Round Lake,Saratoga,135.0,{'500_Mbps'},None,0.0,0,44,0
M,Texas,Bishop,Nueces,925.0,"{'1_Gbps', '200_Mbps', '500_Mbps'}","['ticket', 'order']",17.0,384,75,2
F,Missouri,Kansas City,Clay,1020.0,{'100_Mbps'},"['ticket', 'order']",18.0,652,26,2
M,Missouri,Cedar Hill,Jefferson,860.0,{'25_Mbps'},"['ticket', 'order']",16.0,810,23,3
F,Missouri,Blackburn,Saline,920.0,{'300_Mbps'},"['ticket', 'order']",6.0,510,27,2
M,Iowa,Toledo,Tama,560.0,"{'100_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,390,43,2
F,Pennsylvania,Elizabeth,Allegheny,720.0,{'300_Mbps'},"['ticket', 'order']",20.0,293,57,1
F,South Carolina,Pelzer,Anderson,1175.0,{'500_Mbps'},"['ticket', 'order']",66.0,600,47,2
F,Arkansas,Witts Springs,Searcy,930.0,"{'100_Mbps', '200_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",19.0,418,62,2
F,Pennsylvania,Philipsburg,Centre,345.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",9.0,163,37,1
F,Iowa,Guthrie Center,Guthrie,2380.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",29.0,1042,59,4
F,Pennsylvania,Watsontown,Northumberland,1190.0,{'1_Gbps'},"['ticket', 'order']",35.0,391,39,2
M,Kentucky,Beech Grove,McLean,515.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",26.0,283,21,1
F,New York,Garnerville,Rockland,335.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",32.0,120,109,1
M,New York,Mc Graw,Cortland,860.0,{'100_Mbps'},['order'],0.0,0,57,2
M,Ohio,Columbus,Franklin,1920.0,{'300_Mbps'},"['ticket', 'order']",5.0,504,60,3
M,Iowa,Breda,Carroll,1595.0,{'200_Mbps'},['order'],0.0,1020,92,3
M,Missouri,Poplar Bluff,Butler,405.0,{'200_Mbps'},"['ticket', 'order']",53.0,175,46,1
F,Missouri,Owensville,Gasconade,740.0,{'25_Mbps'},"['ticket', 'order']",21.0,527,61,2
F,Texas,Millsap,Parker,2144.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",54.0,1156,79,4
F,Texas,San Antonio,Bexar,980.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",30.0,540,76,2
M,Arkansas,Vilonia,Faulkner,980.0,"{'1_Gbps', '100_Mbps'}",['order'],0.0,387,45,2
M,New Mexico,Hernandez,Rio Arriba,445.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",59.0,270,25,1
M,Iowa,Glidden,Carroll,620.0,{'25_Mbps'},"['ticket', 'order']",13.0,570,61,2
F,Kentucky,Hodgenville,Larue,175.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",31.0,30,47,1
F,Arkansas,Lakeview,Baxter,1070.0,{'25_Mbps'},['order'],0.0,0,24,3
M,Arkansas,Cecil,Franklin,1180.0,{'100_Mbps'},"['ticket', 'order']",4.0,428,29,3
M,Kentucky,Hardinsburg,Breckinridge,1205.0,"{'1_Gbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",14.0,570,48,2
M,Kentucky,Belton,Muhlenberg,770.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",70.0,412,54,2
M,New York,Oxford,Chenango,860.0,{'25_Mbps'},"['ticket', 'order']",19.0,810,59,3
M,Texas,Era,Cooke,1570.0,"{'100_Mbps', '500_Mbps'}","['ticket', 'order']",90.0,870,60,3
F,North Carolina,Spring Lake,Harnett,700.0,{'100_Mbps'},"['ticket', 'order']",22.0,420,83,2
F,Missouri,Pomona,Howell,820.0,{'100_Mbps'},"['ticket', 'order']",31.0,570,20,2
F,Missouri,Moscow Mills,Lincoln,880.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,270,56,2
F,Iowa,Linden,Dallas,785.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",1.0,360,37,2
F,Minnesota,Gary,Norman,760.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",68.0,360,33,2
F,Ohio,Pleasant Hill,Miami,935.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,279,75,2
M,Texas,Putnam,Callahan,1580.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",49.0,721,33,3
M,Minnesota,Annandale,Wright,740.0,{'200_Mbps'},"['ticket', 'order']",50.0,417,102,2
F,Alabama,Thomaston,Marengo,385.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",10.0,198,20,1
F,Iowa,Oakland,Pottawattamie,535.0,{'500_Mbps'},"['ticket', 'order']",26.0,28,97,1
M,Pennsylvania,Laughlintown,Westmoreland,1790.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",7.0,544,23,4
F,Florida,Saint Johns,St. Johns,1260.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",65.0,570,59,2
M,Missouri,Saint Clair,Franklin,1840.0,{'1_Gbps'},"['ticket', 'order']",28.0,584,31,3
F,Minnesota,Bigelow,Nobles,125.0,{'200_Mbps'},None,0.0,0,27,0
F,Missouri,Richmond,Ray,1370.0,{'300_Mbps'},"['ticket', 'order']",85.0,441,65,3
M,Alabama,Ariton,Coffee,2120.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",1.0,963,66,3
M,Ohio,Rockbridge,Hocking,455.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,217,70,1
M,Arkansas,Cash,Craighead,780.0,{'100_Mbps'},"['ticket', 'order']",19.0,298,24,2
F,Florida,Miami,Miami-Dade,1875.0,"{'1_Gbps', '25_Mbps'}",['order'],0.0,360,40,3
F,New York,Tomkins Cove,Rockland,965.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}",['order'],0.0,570,56,2
F,Ohio,Springfield,Clark,990.0,"{'200_Mbps', '500_Mbps'}","['ticket', 'order']",11.0,505,32,2
M,New Mexico,Gila,Grant,895.0,"{'300_Mbps', '500_Mbps'}",['order'],0.0,450,28,2
F,Texas,Austin,Travis,725.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",12.0,229,66,2
F,New York,New York,New York,1420.0,{'300_Mbps'},"['ticket', 'order']",22.0,404,56,3
F,Pennsylvania,Bridgeport,Montgomery,150.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",16.0,30,33,1
F,Georgia,Columbus,Muscogee,1365.0,"{'1_Gbps', '200_Mbps'}","['ticket', 'order']",72.0,477,55,2
M,Oklahoma,Medford,Grant,585.0,{'500_Mbps'},"['ticket', 'order']",39.0,223,63,1
M,Arkansas,Lake City,Craighead,810.0,"{'200_Mbps', '500_Mbps'}",['order'],0.0,210,63,2
M,Pennsylvania,Saint Clair,Schuylkill,800.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",73.0,590,25,2
M,North Carolina,Hamilton,Martin,1040.0,{'25_Mbps'},"['ticket', 'order']",19.0,674,21,3
F,New York,Nassau,Rensselaer,1485.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}","['ticket', 'order']",49.0,607,21,2
M,Alabama,Perdido,Baldwin,1805.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",13.0,840,32,3
M,Texas,Wingate,Taylor,470.0,{'25_Mbps'},['order'],0.0,0,33,2
F,New York,Center Moriches,Suffolk,1315.0,"{'1_Gbps', '100_Mbps'}","['ticket', 'order']",3.0,580,39,2
M,Alabama,Reform,Pickens,705.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",11.0,540,70,2
M,Nebraska,Valparaiso,Saunders,1280.0,{'200_Mbps'},"['ticket', 'order']",65.0,548,40,3
M,New Mexico,Belen,Valencia,1265.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",47.0,665,23,3
F,North Carolina,Lansing,Ashe,1210.0,"{'100_Mbps', '300_Mbps'}",['order'],0.0,780,26,3
F,Ohio,Grand Rapids,Wood,790.0,{'500_Mbps'},"['ticket', 'order']",18.0,271,54,2
M,Alabama,Elmore,Elmore,160.0,{'25_Mbps'},"['ticket', 'order']",20.0,23,29,1
F,North Carolina,Rockwell,Rowan,975.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",31.0,483,23,2
M,Texas,Roaring Springs,Motley,580.0,{'100_Mbps'},"['ticket', 'order']",28.0,261,24,1
F,New York,Shandaken,Ulster,1040.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",6.0,600,41,2
M,Texas,Dallas,Dallas,860.0,"{'300_Mbps', '25_Mbps'}","['ticket', 'order']",15.0,462,50,2
M,Iowa,Scranton,Greene,1335.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",74.0,790,57,3
F,Texas,Georgetown,Williamson,335.0,{'25_Mbps'},"['ticket', 'order']",47.0,270,25,1
M,Iowa,New Market,Taylor,1420.0,"{'1_Gbps', '25_Mbps'}","['ticket', 'order']",32.0,744,77,3
F,Ohio,Green Springs,Seneca,285.0,{'200_Mbps'},"['ticket', 'order']",42.0,120,65,1
F,Kentucky,Hoskinston,Leslie,1070.0,{'25_Mbps'},"['ticket', 'order']",17.0,786,25,3
M,Mississippi,Holly Springs,Marshall,1520.0,{'300_Mbps'},"['ticket', 'order']",1.0,870,24,3
M,New Mexico,Corrales,Sandoval,385.0,{'1_Gbps'},"['ticket', 'order']",3.0,120,38,1
F,South Carolina,Calhoun Falls,Abbeville,1425.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",34.0,868,70,3
F,North Carolina,Apex,Wake,450.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",29.0,210,31,1
F,Florida,Fort Myers,Lee,485.0,{'200_Mbps'},"['ticket', 'order']",1.0,139,27,1
M,Nebraska,Omaha,Sarpy,1320.0,{'300_Mbps'},"['ticket', 'order']",64.0,750,62,3
F,New York,Rochester,Monroe,1335.0,"{'200_Mbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",14.0,778,54,3
F,Florida,Crawfordville,Wakulla,135.0,{'500_Mbps'},None,0.0,0,35,0
F,Arkansas,Garfield,Benton,525.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,240,25,1
M,Nebraska,Kilgore,Cherry,1325.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",29.0,660,25,2
F,Nebraska,Inland,Clay,530.0,{'25_Mbps'},"['ticket', 'order']",57.0,409,47,2
F,New York,Narrowsburg,Sullivan,1175.0,{'500_Mbps'},"['ticket', 'order']",64.0,339,82,2
M,Pennsylvania,State College,Centre,215.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",33.0,60,27,1
F,Minnesota,Lanesboro,Fillmore,1580.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",11.0,579,34,3
F,Nebraska,Paxton,Keith,1220.0,{'300_Mbps'},['order'],0.0,690,57,2
F,Texas,Kendleton,Fort Bend,1260.0,{'100_Mbps'},"['ticket', 'order']",29.0,835,25,3
M,New Mexico,Sanostee,San Juan,630.0,"{'200_Mbps', '100_Mbps'}","['ticket', 'order']",31.0,390,32,2
F,New Mexico,Raton,Colfax,2330.0,{'500_Mbps'},"['ticket', 'order']",35.0,1163,26,4
M,Pennsylvania,Northumberland,Northumberland,620.0,{'25_Mbps'},"['ticket', 'order']",8.0,570,55,2
M,Texas,Apple Springs,Trinity,1395.0,"{'200_Mbps', '100_Mbps', '25_Mbps'}","['ticket', 'order']",37.0,930,20,3
F,Kentucky,Mc Henry,Ohio,770.0,"{'200_Mbps', '25_Mbps'}",['order'],0.0,120,87,2
M,Minnesota,Madison Lake,Blue Earth,1505.0,{'500_Mbps'},"['ticket', 'order']",56.0,698,53,3
F,Texas,Albany,Shackelford,1500.0,{'100_Mbps'},['order'],0.0,560,57,3
M,Missouri,Hannibal,Marion,470.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",42.0,360,99,2
M,Ohio,Middlefield,Geauga,1060.0,{'100_Mbps'},"['ticket', 'order']",10.0,77,20,3
M,Florida,Miami,Miami-Dade,1130.0,"{'1_Gbps', '200_Mbps', '100_Mbps'}",['order'],0.0,540,20,2
M,Ohio,Kilbourne,Delaware,615.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}",['order'],0.0,300,36,1
F,Minnesota,Minneapolis,Hennepin,575.0,"{'300_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",39.0,420,27,2
F,Pennsylvania,Clymer,Indiana,960.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",21.0,570,82,2
M,Missouri,Coatsville,Schuyler,505.0,{'100_Mbps'},"['ticket', 'order']",36.0,240,43,1
M,Alabama,Horton,Marshall,1240.0,"{'300_Mbps', '100_Mbps', '500_Mbps'}","['ticket', 'order']",25.0,750,27,3
M,New York,Cowlesville,Wyoming,2360.0,{'1_Gbps'},"['ticket', 'order']",17.0,991,69,3
M,Ohio,Lyons,Fulton,405.0,{'200_Mbps'},"['ticket', 'order']",23.0,171,97,1
M,Pennsylvania,Gilbertsville,Montgomery,820.0,{'300_Mbps'},"['ticket', 'order']",35.0,409,53,2
M,Ohio,New Holland,Pickaway,860.0,{'25_Mbps'},"['ticket', 'order']",19.0,379,20,3
M,Texas,Wharton,Wharton,395.0,"{'200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",78.0,210,26,1
M,Iowa,West Liberty,Muscatine,625.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,150,40,1
M,Arkansas,Pindall,Searcy,480.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",8.0,420,50,2
M,North Carolina,Durham,Durham,950.0,{'25_Mbps'},"['ticket', 'order']",63.0,727,78,3
F,Iowa,Gravity,Taylor,385.0,{'1_Gbps'},"['ticket', 'order']",11.0,45,93,1
M,Oklahoma,Gracemont,Caddo,1145.0,"{'200_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",12.0,648,52,3
M,North Carolina,Red Springs,Robeson,970.0,{'300_Mbps'},"['ticket', 'order']",24.0,299,70,2
M,New York,Whitney Point,Broome,1320.0,{'1_Gbps'},"['ticket', 'order']",6.0,570,42,2
M,New York,Elmira,Chemung,1270.0,{'300_Mbps'},"['ticket', 'order']",108.0,628,37,2
M,South Carolina,Salters,Williamsburg,1010.0,{'200_Mbps'},"['ticket', 'order']",15.0,630,22,2
F,Arkansas,Widener,St. Francis,1310.0,"{'100_Mbps', '500_Mbps', '25_Mbps'}","['ticket', 'order']",23.0,750,31,2
M,New York,East Springfield,Otsego,435.0,{'100_Mbps'},"['ticket', 'order']",59.0,229,48,1
F,Florida,Jacksonville,Duval,565.0,{'1_Gbps'},"['ticket', 'order']",29.0,210,53,1
M,Florida,Coleman,Sumter,1030.0,"{'1_Gbps', '500_Mbps'}","['ticket', 'order']",50.0,390,28,2
M,Ohio,Lakeville,Holmes,1615.0,{'500_Mbps'},"['ticket', 'order']",5.0,266,73,3
M,Pennsylvania,Ono,Lebanon,520.0,"{'100_Mbps', '25_Mbps'}","['ticket', 'order']",27.0,240,50,1
F,New York,Wells Bridge,Otsego,1120.0,{'500_Mbps'},"['ticket', 'order']",36.0,179,45,2
F,Pennsylvania,Fayette City,Fayette,1445.0,"{'100_Mbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",48.0,570,25,3
M,New York,Williston Park,Nassau,350.0,"{'200_Mbps', '100_Mbps'}",['order'],0.0,90,29,1
M,Pennsylvania,Mertztown,Berks,540.0,{'100_Mbps'},"['ticket', 'order']",24.0,320,31,1
F,Kentucky,Jonesville,Grant,800.0,{'25_Mbps'},"['ticket', 'order']",30.0,750,47,3
M,Oklahoma,Canute,Washita,440.0,{'25_Mbps'},"['ticket', 'order']",30.0,390,20,2
M,Ohio,Hamler,Henry,1235.0,"{'200_Mbps', '100_Mbps', '300_Mbps'}","['ticket', 'order']",15.0,780,52,3
F,Georgia,Sautee Nacoochee,White,535.0,"{'500_Mbps', '25_Mbps'}","['ticket', 'order']",9.0,270,46,1
F,North Carolina,Crossnore,Avery,1945.0,{'500_Mbps'},"['ticket', 'order']",56.0,913,38,3
F,Oklahoma,Waynoka,Woods,950.0,{'25_Mbps'},"['ticket', 'order']",26.0,682,85,3
M,Iowa,Galt,Wright,445.0,{'200_Mbps'},['order'],0.0,117,70,1
M,Kentucky,Yeaddiss,Leslie,1270.0,{'300_Mbps'},"['ticket', 'order']",99.0,720,62,2
M,Texas,Naval Air Station Jrb,Tarrant,770.0,{'25_Mbps'},"['ticket', 'order']",8.0,562,25,2
F,Texas,Spade,Lamb,965.0,{'200_Mbps'},"['ticket', 'order']",9.0,600,64,2
M,Pennsylvania,York,York,1430.0,"{'100_Mbps', '300_Mbps'}","['ticket', 'order']",41.0,735,36,3
M,Ohio,Bethesda,Belmont,1450.0,"{'1_Gbps', '200_Mbps'}",['order'],0.0,750,32,3
F,South Carolina,Sumter,Sumter,965.0,"{'200_Mbps', '25_Mbps'}","['ticket', 'order']",3.0,750,37,3
M,New York,Livonia,Livingston,1550.0,"{'1_Gbps', '300_Mbps', '500_Mbps'}","['ticket', 'order']",10.0,360,24,2
M,Ohio,Fulton,Morrow,2000.0,{'500_Mbps'},"['ticket', 'order']",10.0,1050,60,4
F,Kentucky,Jeffersonville,Montgomery,1235.0,"{'1_Gbps', '300_Mbps'}","['ticket', 'order']",12.0,338,58,2
F,New Mexico,Sacramento,Otero,1385.0,"{'1_Gbps', '300_Mbps', '25_Mbps'}","['ticket', 'order']",46.0,600,27,3
F,Pennsylvania,Dry Run,Franklin,1005.0,"{'300_Mbps', '500_Mbps'}","['ticket', 'order']",32.0,510,52,2
F,Texas,Littlefield,Lamb,585.0,{'500_Mbps'},"['ticket', 'order']",11.0,65,61,1
